subset,contrast,cond_a,cond_b,variable,item,mean_diff(a-b),auc_diff(a-b)
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,63,0.4642784220129998,0.46476509884082223
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,64,-0.12530740942787283,-0.12595697110453197
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,65,-0.5896693078596987,-0.590608049669018
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,66,0.22854335967020772,0.22794534396602664
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,67,-0.6520230091696407,-0.6539368163286767
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,68,0.39347384960807147,0.39724993617247883
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,69,0.3882807410542091,0.3891730177526218
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,70,0.29807726517394556,0.2985214146245402
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,71,-0.029556549002776853,-0.030237943493192046
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,72,0.25152108591405575,0.25077010560483015
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,49,-1.5537281679965542,-1.5547418461113969
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,50,0.3378612384051031,0.3394166153847078
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,51,-0.49064001321348777,-0.492014124236993
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,52,-0.16162512513183094,-0.16134911645865707
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,53,-1.7173623084706617,-1.7216831362252405
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,54,0.43443729712467627,0.4374093713207298
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,55,4.129960208076963,4.140268383374766
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,56,0.9545033617850801,0.9601142827067861
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,57,2.718595461220119,2.717703518961087
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,58,0.11710129471490277,0.11671984181604887
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,59,0.41249060126368564,0.4141113058256647
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,60,-0.9962686302883832,-0.9985027532923074
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,61,0.29114559065849827,0.29049938235829675
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,62,0.1211381646830517,0.12197390617444578
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,63,0.2128936036432496,0.21266826998912797
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,64,-0.6434788505894897,-0.6456339664150959
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,65,0.5977475966089664,0.6000805951277545
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,66,-0.2401620530452417,-0.24069225315126264
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,67,0.25802577811024674,0.2589526062539443
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,68,-0.6027193561799165,-0.604408381377195
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,69,0.6355894983605843,0.6362864131676214
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,70,0.6129067126893222,0.615141955829375
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,71,0.3764357601568017,0.37746139627124675
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,surprisal,72,0.3601617193144642,0.36013459028285366
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,49,0.00021202511020625145,0.00021215409065922504
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,50,0.015112971672944746,0.015149171361195916
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,51,9.86471122673932e-05,8.591912904346976e-05
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,52,-0.007804026903585552,-0.0078092048014362855
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,53,0.027846850241914217,0.027840178226761048
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,54,0.0013332367444382864,0.0013324028609240078
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,55,-0.033888300859712145,-0.03380474337275387
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,56,-0.03435413241233269,-0.03441258446526541
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,57,-0.011473503046229657,-0.011451825593695064
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,58,-0.00030263198940880075,-0.00030372643800840335
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,59,-0.0004360841917817805,-0.00043608433532451105
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,60,-0.007890817045930884,-0.007859199004036591
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,61,-0.018272427500903257,-0.018256368200860486
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,62,-0.006665246019764521,-0.006688624147316461
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,63,0.0015354456448948412,0.001534134116772926
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,64,0.0005611451080145873,0.000561602053450238
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,65,-0.000580886596221374,-0.0005804912228187995
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,66,0.00017476660140341643,0.00017463768932452785
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,67,-0.007077688106134092,-0.00709944151091455
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,68,0.0032834338645722303,0.00331090287388362
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,69,0.00036595306475665113,0.000364303472762832
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,70,-0.0018326980230627655,-0.0018326290797929345
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,71,-0.0038824667884072746,-0.0039061748234420924
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_syntactic_group,72,0.0002839028107104899,0.00028391234550347093
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,49,1.3048512819472966e-06,1.3053666229579789e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,50,0.00073207250579873,0.0007244903825551071
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,51,-0.01444648822654937,-0.014447354969961926
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,52,5.869347978538384e-06,5.80533083512299e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,53,0.00011494476341188594,0.0001144707882529881
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,54,5.966008380749112e-06,5.321888784505234e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,55,-0.0002866328399617019,-0.0002862444931062756
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,56,-9.454617257034652e-05,-9.543698794172109e-05
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,57,-0.00019784049741799873,-0.00019598440012408484
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,58,-0.002362223365336062,-0.0023513918922490897
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,59,2.531795927453761e-06,2.532661047149863e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,60,9.362102603521712e-05,9.370346470410931e-05
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,61,-0.0035724840040341375,-0.0035662044377028903
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,62,0.0007554352105151002,0.0007640427606475105
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,63,0.013988025581652406,0.013990388424183427
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,64,7.279361205734112e-06,7.304203680064855e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,65,0.0002519010807122982,0.0002514931691680843
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,66,-3.4994782991181194e-06,-3.510398909727006e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,67,-0.0121081914854969,-0.012145916011418128
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,68,0.00013000708879761752,0.00013213596330151573
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,69,-1.149268810684091e-05,-1.1486211797756645e-05
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,70,-3.8305219471263476e-05,-3.8303152834053846e-05
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,71,8.899018085339618e-06,7.860418013354216e-06
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,p_semantic_neighbors,72,0.0001535370906131347,0.00015344290487767247
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,49,-0.0012831237981442232,-0.001262241363672517
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,50,0.5686659001491159,0.5699240286817817
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,51,0.014513356642231346,0.014308872165515941
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,52,-2.945467025397355,-2.9466139673175915
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,53,2.6062939840905726,2.60764138915603
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,54,0.026652095851596,0.026609439270014437
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,55,-3.4471413481981497,-3.447469991929081
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,56,-0.9555156813729928,-0.9575860221014177
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,57,0.19001609048834223,0.19100294255179007
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,59,0.03542695394061955,0.03540606961287448
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,60,0.194457014492273,0.19461218055022012
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,61,-0.20780048354425895,-0.2085700240865037
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,62,1.4601776985193944,1.462294482602468
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,63,-0.42826763337705026,-0.4295290850766876
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,64,-0.02218553802653699,-0.022270459491773753
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,65,-0.01832463598583155,-0.01836309786049453
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,66,-0.006829246965438202,-0.0068494402505982314
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,67,0.06609768003365726,0.06561727111542079
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,68,0.05542815126647154,0.05558168314491782
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,69,-0.9704512358253737,-0.9715889347653435
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,70,1.3272944244136802,1.327949563794788
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,71,-3.710860709192924,-3.7117440363090313
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,entropy,72,-0.15208286482255778,-0.15218597817952478
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,49,0.13674453035670908,0.13702228456364596
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,50,0.4624098019384262,0.4634501483355452
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,51,0.05002794090826926,0.04910425748377406
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,52,0.4651225550090845,0.46620251376780397
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,53,1.1867049787871202,1.1880814644192288
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,54,0.04266945906619916,0.04141699197644453
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,55,1.4086621169828293,1.4132675841608355
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,56,0.39576436672977444,0.3963817211688247
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,57,0.6809457278850692,0.6827385653805511
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,59,0.5703535469692557,0.5700846301772096
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,60,0.06716377789051686,0.07062165276160945
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,61,-0.18948231756986697,-0.1897665753466552
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,62,-0.20088956225457477,-0.20087625621494026
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,63,-0.08641920751063678,-0.0882126237252714
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,64,-0.24181209753506153,-0.2410873918532604
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,65,-0.031570108499958296,-0.03181013087215353
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,66,-0.06395273256541495,-0.06428038103737427
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,67,0.14598997906823857,0.14633961494623818
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,68,0.22035309892203944,0.22133706304202866
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,69,0.46491958888930895,0.46510078232654595
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,70,0.4113417675866552,0.41300998648345844
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,71,-0.6730125209674165,-0.6725440705226818
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,sampler_entropy,72,0.12042790261944322,0.12197650105949409
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,49,-0.48650905530489724,-0.48713812642386806
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,50,0.7449510745135767,0.7466610528997661
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,51,0.19779334991328298,0.20021698526919332
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,52,2.4683602493170325,2.472939107945263
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,53,-3.131877551779306,-3.137373997611204
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,54,0.3810946864183872,0.3818998136679932
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,55,5.889970558402967,5.905002090486745
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,56,1.3813429022178105,1.3897499747306812
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,57,-0.802901234588314,-0.8075071437620046
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,59,0.5188563140526655,0.5221320072503238
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,60,-0.06678989463933212,-0.06621100285319192
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,61,-0.754236505538254,-0.7570811628573212
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,62,-1.4655265983430013,-1.4688427434455082
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,63,-0.5250519892173572,-0.5276911609549295
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,64,0.4094446987207883,0.41057782139061066
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,65,0.01081818980064739,0.010648697793932134
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,66,0.14993532669830867,0.1504633756370783
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,67,0.32358840956902846,0.32317176475446174
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,68,-0.38721027422936627,-0.3889011912511774
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,69,0.857313221740431,0.8576863599681883
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,70,-0.5514846090942513,-0.5531979936650326
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,71,2.8882675464761562,2.8889276247280558
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,surprisal,72,-0.3751666570058512,-0.3732525289969446
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,49,-2.373105860385482e-07,-1.5676711433940468e-07
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,50,0.001449526817801624,0.0014485132733637195
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,51,0.005690459312031568,0.0056751082833827815
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,52,-0.04657758747311329,-0.04658465458114852
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,53,0.051029665035978604,0.0510062473203128
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,54,3.6386590135836825e-05,3.723218692743403e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,55,-0.034816508221340164,-0.03473217527691012
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,56,-0.05905986089196405,-0.0591048198342234
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,57,0.004325482848756628,0.004343705287547
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,59,0.00044196775458507686,0.0004391138650234061
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,60,0.0008569659196147961,0.0008579978882223803
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,61,-0.00024850617254911444,-0.00023352644466135804
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,62,0.15123718684167062,0.15123482178176043
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,63,-0.0018177249981135698,-0.0018473607130942548
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,64,-0.0006198102357638936,-0.0006200412537491274
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,65,-0.0002919287320333413,-0.00029266133920815456
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,66,3.198323087892835e-05,3.186497025288651e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,67,-0.013531263215127144,-0.013536387812335944
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,68,0.005983716242905149,0.0060195125576133525
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,69,-0.00728355588288097,-0.007279589378613326
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,70,0.00885025594240829,0.008846421184529872
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,71,-0.07657080296713298,-0.07655171760382098
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_syntactic_group,72,-0.00020058529029049737,-0.00020060517705500973
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,49,1.938464250481765e-07,1.9377272116387874e-07
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,50,0.0011611939137577648,0.0011563022562796961
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,51,0.009332512298462268,0.009318831155785233
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,52,-7.918381415137717e-05,-7.916886735298959e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,53,0.0003284931947323689,0.000327578100619792
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,54,-1.6745630466264658e-05,-1.6288681334563503e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,55,-0.00029929995315593314,-0.0002989023171732164
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,56,-0.0002281398558850258,-0.00022920674720740907
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,57,0.00014674389032426263,0.00014629042702306603
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,59,-1.2051328796622631e-06,-1.2349782568913687e-06
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,60,6.506185775206163e-05,6.496706538997034e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,61,0.0028465006996135013,0.002854729754070702
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,62,0.08546048550028164,0.08547333145457489
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,63,-0.005306822299685726,-0.0053549062114426164
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,64,-5.7483175856958564e-06,-5.750664959645956e-06
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,65,3.9773977002972374e-05,3.9987430517848796e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,66,-4.546203493091023e-06,-4.552400899004363e-06
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,67,-0.013397760828048751,-0.013455129276174673
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,68,-0.0001181473653171499,-0.000114204587063147
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,69,-2.174498609154531e-05,-2.1702344223461916e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,70,8.304025928489163e-05,8.301232804961965e-05
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,71,-0.0012718229836004738,-0.0012678229914661228
AttachmentAmbiguity,AttachLow-AttachMulti,AttachLow,AttachMulti,p_semantic_neighbors,72,1.9859966468701853e-05,1.9470070629228254e-05
