subset,contrast,cond_a,cond_b,variable,item,mean_diff(a-b),auc_diff(a-b)
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,23,-2.166519910969728e-05,-2.166400878106356e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,24,0.0003002550584133001,0.00030003949086812375
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,1,-0.028457505025236376,-0.02847536842800796
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,2,-0.5065741704984676,-0.5068145901753895
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,3,0.9073937681522314,0.9075410669903603
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,4,0.0580515752867538,0.05817941062327639
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,5,0.9351625399960288,0.9367897618138995
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,6,-1.8770244169661345,-1.8771262009841094
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,7,-0.8826129070756227,-0.8832148036903823
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,8,0.6025478393673878,0.6032429562465984
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,9,0.9360891226749288,0.9364156803589236
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,10,-2.7844399303037686,-2.7849347728585845
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,11,-1.6962952371873194,-1.6971601598437682
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,12,-0.5667643545664632,-0.5678025169521541
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,13,-2.1702117097391116,-2.1722830376301694
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,14,-0.48122770632848844,-0.4814671382130048
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,15,-2.420366432806594,-2.4227111885049175
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,16,1.9285621367179413,1.9292052824877235
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,17,-3.1990219035422682,-3.1991304640788565
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,18,0.4967059379954349,0.496783938888207
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,19,0.6137110050128839,0.6137119932721748
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,20,-0.822126949107691,-0.8223116683824682
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,21,-1.6472091196008005,-1.6493925648180738
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,22,0.634713842373566,0.6348958420667753
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,23,0.5059854044624368,0.5066414540491984
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,entropy,24,-0.9158629378612767,-0.9162144609499195
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,1,0.4406147754132448,0.44227996423013816
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,2,-0.5245533081035518,-0.5280725412972513
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,3,1.2816648792621477,1.2832265378838792
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,4,0.8170106268528119,0.8202577093141776
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,5,-0.843111629486084,-0.8473940674384035
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,6,-0.5821228506097842,-0.5834762680600085
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,7,0.9038711263186968,0.903482162917203
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,8,0.3319508028389821,0.3310146344129174
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,9,0.8743430500174288,0.8765715131952059
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,10,-1.5040282930800664,-1.5065829875550425
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,11,1.240290753493956,1.2426353959085268
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,12,0.727319295741805,0.7233672049553634
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,13,-0.12509679835046333,-0.125325500475951
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,14,0.28219612365991026,0.28137784034193614
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,15,0.1007747453900436,0.09784244357364055
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,16,-0.3988035104023153,-0.39941329066944425
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,17,-0.3627640216194804,-0.3661077242843286
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,18,0.039034650960759316,0.03817071211717035
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,19,0.805832307829929,0.8067056059382793
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,20,-0.3731988386892195,-0.37662800518341355
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,21,1.0597362808725943,1.060794911027325
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,22,-0.7038056901232081,-0.7053009879784445
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,23,0.7386329160623216,0.7464880019269062
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,sampler_entropy,24,-0.4001198438663579,-0.4023364061346103
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,1,0.4133651427996627,0.4150813036719272
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,2,2.2153789238261434,2.224826859231082
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,3,0.14948934808160322,0.15130411840107671
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,4,1.228822768624142,1.2293626216092433
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,5,0.25903714234425346,0.2552338803601846
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,6,3.2470523578095833,3.2544049357630165
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,7,3.153509107553042,3.1602427507738606
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,8,-0.023618786924756174,-0.031111111119061313
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,9,-0.32820318565827233,-0.33259016798978974
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,10,3.456451929178928,3.4584603519350656
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,11,2.4886096553615245,2.497452682014619
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,12,0.15762810036953057,0.1561168476810695
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,13,0.06135848994717676,0.058504195965190686
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,14,0.7512075555778472,0.7514044233415533
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,15,0.8491566460905409,0.8503172399128553
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,16,-0.5311447661520499,-0.5360817756577668
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,17,2.0970624675644856,2.1045351481777255
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,18,-1.1955229795635074,-1.1962377931002048
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,19,-1.4018991158493024,-1.4055627315866248
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,20,2.246801237810979,2.2484134395842914
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,21,0.13956555243475083,0.1388426628136333
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,22,2.654017655471998,2.660718083027792
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,23,0.18298931041675662,0.17902928069846177
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,surprisal,24,0.1145328740549049,0.11544302891344843
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,1,-0.003221552964587363,-0.003214279111896109
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,2,-0.007108964663511412,-0.007109686969144246
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,3,-0.0043165082040813926,-0.004316543214059739
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,4,0.0032387434522260995,0.003240011234468598
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,5,-0.002897812099622958,-0.002876245313617547
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,6,-0.013136206357437038,-0.013123818733336224
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,7,-0.05588504130712273,-0.055908054429027076
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,8,0.0034561989729590815,0.003464655697045316
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,9,0.009039636792013474,0.009037650204901052
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,10,-0.019970796350009905,-0.019954045374225224
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,11,-0.008590541324250188,-0.0085872560434067
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,12,-0.01629002741902444,-0.016297449417265037
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,13,-0.015195165083869094,-0.01519292255690382
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,14,-0.007146594957526696,-0.007138568735780863
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,15,-0.023674727153708944,-0.02366371425441473
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,16,0.005618587432416909,0.005616995668325171
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,17,-0.029988717715323174,-0.02997987366038084
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,18,0.002614515637137971,0.00261474600496154
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,19,0.0005468600260439476,0.0005487171189309523
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,20,-0.02579849141722936,-0.025809133774877903
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,21,-0.016240739366841082,-0.016258180258267585
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,22,-0.00588371807104006,-0.005889812261776136
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,23,0.027223475111344833,0.0272370725612313
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_syntactic_group,24,-0.01154086356366061,-0.011541820491138204
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,1,-0.0018587909177061298,-0.0018554315979278132
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,2,-3.543796508322418e-05,-3.544443441495176e-05
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,3,0.00012244425514596253,0.00012253811051086847
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,4,-4.406397812098503e-05,-4.397103507418751e-05
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,5,-0.00022177678951160586,-0.00022104254317541864
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,6,-0.019327928628293526,-0.019293827280881963
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,7,-0.005834021542723893,-0.005835586598216776
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,8,-0.001973807612275504,-0.0019673463433460318
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,9,0.00011135801303512966,0.00011135723632946805
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,10,-0.00155188708637357,-0.001551590649915995
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,11,-0.0010601438998030482,-0.0010592830704418078
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,12,-0.00020653539669782516,-0.00020610512914150437
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,13,-0.0001714713579153582,-0.0001702542364057036
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,14,-0.006350845308124049,-0.006347859729822812
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,15,-0.00034197201575075304,-0.00034229399449951727
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,16,0.00032022247308915655,0.00032021086441423737
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,17,-0.00032463826814008184,-0.0003244164701970345
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,18,1.3849202160533421e-05,1.3838632244376746e-05
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,19,0.00017355025259781519,0.0001735180145798488
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,20,-0.004949648754529561,-0.004950674295443477
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,21,-0.0001651653693433109,-0.00016568657662431827
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,22,-0.002273936447786273,-0.002275394691796885
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,23,1.5935261600826517e-05,1.5993089699379137e-05
ClassicGP,NPS_AMB-NPS_UAMB,NPS_AMB,NPS_UAMB,p_semantic_neighbors,24,-0.0004061614403371834,-0.00040624501231896807
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,1,0.6273094764282816,0.6276088185075689
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,2,-1.4561524906544128,-1.4568421756239474
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,3,-1.434191877076978,-1.4352579107190926
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,4,1.2311960559565078,1.231402999227115
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,5,3.6772466286711256,3.6804695493847595
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,6,-3.0012698446513957,-3.0021807513519727
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,7,-0.5362632777551471,-0.5368173379465359
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,8,-0.02664288912993394,-0.027168831732784022
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,9,0.7029518866704675,0.7033116598709865
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,10,0.6857270064961455,0.685685469519713
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,11,2.9630988595538295,2.9636064264545636
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,12,3.6156609182868937,3.6199453995491804
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,13,-2.584719916223595,-2.5866810590445755
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,14,4.324755325600758,4.3268894421645925
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,15,-3.5556495280108935,-3.556635713851665
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,16,0.14360128844720801,0.14210999239306804
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,17,0.5559618331507157,0.5556092660482254
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,18,-2.8141126644136567,-2.8162678654212225
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,19,-2.79144261920001,-2.792434561469893
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,20,2.239570240144918,2.240830885561662
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,21,2.599024884285728,2.599896563911414
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,22,-2.7022714927741074,-2.703528396798805
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,23,0.288756603074012,0.2889039808030008
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,entropy,24,1.5873804862372782,1.5873774133930802
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,1,-0.3686361939224166,-0.369932186115583
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,2,-0.25847962252458745,-0.26177788371976707
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,3,1.2684372025877988,1.2711358232265297
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,4,0.46096233207376747,0.46011027697135015
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,5,0.15356674525006903,0.15468893191786762
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,6,-0.33309846999058157,-0.3348753212864977
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,7,0.0664074310106248,0.06311160200626709
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,8,0.3815317041310833,0.38112125870302554
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,9,0.860395007564794,0.8613893546792241
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,10,1.3891195291370604,1.3831512275143938
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,11,0.9168492557055987,0.9173470060077783
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,12,-1.08587483867329,-1.0871067237247136
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,13,0.5063200415558551,0.5089444396670473
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,14,1.2883825834073013,1.2901835508958963
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,15,-0.16433741051947062,-0.16826434070535828
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,16,0.6023642919890246,0.6008496330842862
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,17,0.44483317550103274,0.44526734719604305
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,18,0.26154799278057994,0.2608331908680225
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,19,-1.7673619772081997,-1.7730541026657578
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,20,0.30276496998628744,0.2942577413993542
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,21,0.5188145531362024,0.5158530277169258
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,22,0.705847838152593,0.7064554585774996
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,23,-0.2734238786553619,-0.2718180383125619
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,sampler_entropy,24,1.0721649310097623,1.072253200587069
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,1,-1.4638111254111905,-1.4674259060692676
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,2,1.6346981989758638,1.6379495692976838
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,3,1.0332617061811809,1.036851060490379
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,4,-0.91241671386534,-0.9137667917756286
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,5,-5.7349884104084845,-5.749303731668285
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,6,2.3076284347922122,2.3122881475101615
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,7,0.7127401239835077,0.7153262359688122
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,8,0.7937475080493215,0.7953699970640724
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,9,0.05635733574870162,0.05692489663475905
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,10,-1.2069460681259354,-1.2058452348588524
